match_importance,is_neutral,same_confederation,home_continent_advantage,elo_diff,elo_momentum_diff,rank_diff,points_diff,squad_value_total_delta,squad_value_top11_delta,squad_value_attack_delta,squad_value_mid_delta,squad_value_def_delta,star_player_value_delta,squad_depth_delta,home_days_rest,away_days_rest,form_win_rate_diff,form_weighted_diff,goal_diff_delta,h2h_home_win_rate,h2h_draw_rate,h2h_matches_played,tournament_wr_delta,wc_appearances_diff,wc_knockout_rate_diff,wc_best_finish_diff,wc_goals_per_game_diff,injury_count_delta,injury_burden_delta,star_injury_flag
0.2,0,1,0,200.73593303888745,16.28690719206884,-44.0,221.0,,,,,,,,118.0,70.0,0.0,-0.02485300804,0.6000000000000001,0.0,1.0,1,0.0760233918128654,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,-320.26607202232753,-13.14718939591694,61.0,-272.0,-15.53827733427679,-15.52930866590278,-14.603968372873895,-12.899222326086994,-14.914123179965662,-12.899222326086994,-2.4849066497880004,4.0,4.0,-0.2,-0.04772197539,-1.6999999999999995,0.1666666666666666,0.1666666666666666,6,-0.1400966183574879,0,0.0,0,0.0,0,0.0,0
0.2,1,0,0,1.8128035201705188,-15.25491796212691,52.0,-462.0,-19.00860629365399,-16.749367480991666,-17.273403314799037,-17.805420120550878,-18.36119610773037,16.213405921671733,-5.733341276897746,6.0,3.0,-0.6,-0.19192250408,-0.9,,,0,0.005017573627439,2,-0.1333333333333333,0,0.4375,-2,-0.0164370876258826,0
0.2,0,0,1,397.8405572157151,-29.143617749853092,-39.0,819.0,20.911155198872535,19.203668633082483,19.44465928483507,19.860871261448608,20.042294234292395,16.906553056777135,6.089044875446846,3.0,4.0,0.3,-0.04196595785,0.9,1.0,0.0,2,0.2898829001811937,23,0.4380952380952381,0,0.6187258687258688,9,0.0391853959043725,0
0.6,0,1,0,96.313049268663,6.110928181213922,-5.0,30.0,18.296533762531304,18.014965619592743,17.5062632814131,17.3278020169605,16.505057355413637,16.811242881518265,3.4339872044851463,4.0,73.0,-0.2,-0.03995013588,-0.6000000000000001,0.0,0.6666666666666666,3,0.2175824175824176,1,0.0,1,1.3333333333333333,0,0.0,0
0.6,0,1,0,516.5505977856446,-37.93753994649137,-72.0,336.0,17.371572678738378,16.89397427514565,15.43983727993644,16.60667572712668,16.429250152855314,15.389321500009087,3.688879454113936,4.0,4.0,0.3,0.11262574938,2.0999999999999996,0.4,0.4,5,0.1746411483253588,0,0.0,0,0.0,3,0.1985815602836879,1
0.6,0,1,0,-643.508462713979,5.904052176311325,104.0,-1125.0,-20.64878471933643,-19.34225748423467,-19.126744154714693,-19.61566325946726,-19.79509228569037,-17.484187330270895,-6.052089168924417,4.0,4.0,-0.6,-0.19540979484,-3.4,0.0,0.0,3,-0.6015873015873016,-28,-1.2,-6,-0.7546082949308756,-17,0.2593189386615103,1
0.2,0,1,1,42.31291316931219,-30.143405016723136,-3.0,5.0,18.166433460481727,17.48991071617799,17.004957613336305,16.642824239064897,17.40939231094734,15.363073279446224,4.1588830833596715,4.0,3.0,0.0,0.004718206665,0.1999999999999999,0.6666666666666666,0.1666666666666666,6,0.1082103082103081,7,0.4285714285714285,6,1.4827586206896552,2,0.036094674556213,0
0.2,0,0,0,117.434718627444,23.03844953047451,4.0,-29.0,-19.3806055166758,-18.6811200877174,-18.019829988325892,-18.095296818162193,-18.619121690826287,-17.281246492014,-4.804021044733257,2.0,4.0,0.1999999999999999,0.1163943244999999,1.2,1.0,0.0,1,0.0275949367088607,0,-0.3162393162393162,0,0.0729910512519207,0,0.0,0
0.2,1,1,0,123.5171821024287,8.124089531969048,-25.0,338.0,,,,,,,,4.0,3.0,0.0,0.0403746402599999,0.2999999999999998,0.7,0.2,10,0.1139776665383134,18,-0.3809523809523809,0,0.788663967611336,6,0.0260876812802133,0
0.2,0,1,1,97.5293387468671,-10.663830474163888,-40.0,185.0,,,,,,,,3.0,58.0,0.0,0.0108713419999999,0.0,0.391304347826087,0.2608695652173913,23,0.0704411210255121,2,0.5416666666666667,0,0.5722222222222223,0,0.0,0
0.3,0,0,1,-229.83720501462813,-34.11561339065429,5.0,-608.0,-19.569193694245016,-18.423676262902255,-18.33212272789655,-18.895360927302843,-17.959835068345537,-16.648723960844016,-5.521460917862246,10.0,4.0,-0.4,-0.1930862670399999,-1.2999999999999998,0.6,0.0,5,,1,-0.2142857142857143,0,-0.1581920903954803,-2,-0.0012563950527682,0
0.8,1,1,0,191.78015618309564,7.109252524022168,-31.0,150.0,16.842014538669865,16.839587353130078,14.187074804051692,16.540090126591462,15.182877163975684,16.32103657658766,2.4849066497880004,4.0,4.0,-0.1,0.07832213441,1.0,0.6415094339622641,0.1698113207547169,53,0.0811965811965811,5,0.2857142857142857,5,0.8750000000000001,0,0.0,0
0.8,1,1,0,-371.9045140050298,-61.8166538085452,53.0,-386.0,-17.924743749100486,-17.797059644697747,-17.126053607854647,-16.257857680289998,-16.906553056777135,-16.195056784687036,-3.258096538021482,4.0,4.0,-0.0999999999999999,-0.08155056842,-1.6,0.0,0.0,10,-0.6459627329192547,-19,-0.45,0,0.6811594202898551,0,0.0,0
0.2,0,1,1,-136.42480001916238,-6.8015698318804425,52.0,-434.0,-20.86916110673892,-19.1438720507127,-19.60531781503013,-19.667641198951507,-19.99376582899471,-17.439851517607305,-5.87493073085203,4.0,3.0,-0.2999999999999999,-0.1278607455,-1.0,0.2,0.3333333333333333,15,-0.0147597906934006,-11,0.1777777777777778,0,-0.5366132723112127,-3,0.0256899531828656,0
0.8,1,1,0,182.53665233188372,-6.010946856187047,-69.0,324.0,15.866424144646928,15.843658936835498,15.226497775576943,13.887832149776026,14.77102238760702,14.151983508870948,2.5649493574615367,4.0,4.0,0.2999999999999999,0.0917213449,1.3,0.6666666666666666,0.1666666666666666,12,0.1442307692307692,2,0.0,1,0.6666666666666666,1,0.0121580547112462,0
0.8,1,1,0,-298.3516458762981,15.77984676458209,55.0,-266.0,-16.851664794036388,-16.851664794036388,14.580978865220017,-16.496532155171714,-15.940761755078382,-16.300417291085605,-1.3862943611198906,4.0,4.0,-0.1999999999999999,-0.069464068015,-0.2,0.0,0.0,1,-0.4375,-3,0.0,-1,-0.3333333333333333,0,0.0,0
0.8,0,1,1,133.43897855524392,-39.853614733821814,-45.0,362.0,17.944256563006768,17.681489645833423,16.518548284244613,16.67628190330875,17.206657637442962,16.11308320963728,3.7612001156935624,4.0,4.0,-0.4999999999999999,-0.06873632397,-1.7,0.75,0.25,8,0.5022222222222222,18,0.7368421052631579,5,1.3793103448275863,0,0.0,0
0.2,0,0,1,111.20568865368546,0.0726428254245092,-19.0,240.0,-17.917740614460364,-13.955272500339431,13.652993981404908,-16.447399470043365,-17.674660094871278,15.123843918154847,-4.0943445622221,4.0,4.0,0.2,-0.0678265988699999,0.5,0.0,0.0,1,-0.0154284046124653,1,0.0714285714285714,0,-0.3174603174603174,0,0.0,0
0.8,1,0,0,46.60114351227048,12.88904226583577,,,14.508658238524095,14.430696737594902,14.077875591662238,15.0824584431417,-14.862829903121964,13.122365377402328,1.3862943611198906,4.0,4.0,-0.3999999999999999,-0.07500234897,-1.7000000000000002,0.0,0.0,1,0.0242424242424242,9,0.3333333333333333,6,1.0909090909090908,1,0.0098522167487684,0
0.2,1,0,0,173.49817877849728,-11.654763940345902,-40.0,313.0,16.940075747317277,16.708656298144824,16.6862463980008,-15.341567078850604,16.08763654656639,14.914123179965662,1.6094379124341005,2.0,4.0,0.3,0.15924395132,2.3,0.7777777777777778,0.2222222222222222,9,0.0863520169586632,20,0.45,6,0.9855072463768116,-1,-0.1303780964797914,-1
0.8,1,1,0,58.800889330401105,73.2746488365317,6.0,-25.0,10.819798284210286,10.819798284210286,10.819798284210286,0.0,0.0,10.819798284210286,0.0,3.0,3.0,0.0,0.03511317685,0.6000000000000001,0.625,0.125,8,0.1964912280701754,1,0.0,-5,-1.5,0,0.0,0
0.8,1,1,0,161.19476563954595,-7.519014709689145,-28.0,261.0,17.50999927570288,17.311260286893656,17.069753565279804,-15.137266664613223,16.710040381334135,-14.220976332738882,2.70805020110221,1.0,3.0,0.3999999999999999,0.0294910048399999,0.9,0.55,0.325,40,0.373404255319149,13,0.1642857142857143,0,-0.0561594202898551,0,0.0,0
0.2,0,0,0,-166.8077362721658,15.683647755460242,,,,,,,,,,79.0,36.0,0.2,0.0372020511,0.0999999999999999,,,0,0.0952380952380952,0,0.0,0,0.0,0,0.0,0
0.8,1,1,0,160.37291884801084,50.55572993360761,26.0,-115.0,-14.871563580039616,-14.871563580039616,-14.845130332288226,0.0,-11.225256725762891,-14.285514812209817,-0.6931471805599453,3.0,3.0,0.1999999999999999,0.04901282496,1.0,,,0,0.12,0,0.0,0,0.0,0,0.0,0
0.8,1,1,0,-17.78357095753313,-22.484819417884637,-12.0,57.0,16.58340082221685,16.59432989206649,-15.053885078862573,16.42005045663397,15.581952390148196,16.316946591670696,-2.1972245773362196,3.0,3.0,-0.2999999999999999,-0.063814197555,-1.0,0.5263157894736842,0.2105263157894736,19,0.1582491582491582,1,0.0,0,-0.3333333333333333,-1,-0.0121580547112462,0
0.8,1,1,0,-48.370436728030654,-78.9388112072968,10.0,-54.0,16.128046080821385,16.11308320963728,15.238619133170708,15.238619133170708,14.403297778421797,14.897316067298997,2.5649493574615367,3.0,3.0,-0.3999999999999999,-0.11206630737,-1.8,0.4,0.6,5,0.1253869969040247,8,0.3333333333333333,5,0.4242424242424242,1,0.0098522167487684,0
0.8,0,0,1,179.17074479915527,-26.20192756403117,,,17.804494623047066,17.495601531265812,16.306647840318643,16.641343853982125,17.036384425415307,15.830413711839864,3.5263605246161616,3.0,3.0,-0.3,0.0036222081299999,-0.8,,,0,0.4010695187165775,19,0.7368421052631579,6,2.045977011494253,0,0.0,0
0.6,1,1,0,-149.30433446367647,-47.28608865897627,30.0,,,,,,,,,248.0,148.0,0.0,-0.03041835,-3.0,,,0,-0.0833333333333333,0,0.0,0,0.0,0,0.0,0
0.8,1,1,0,15.062029724432932,22.214676988569863,13.0,-62.0,-15.001828732394952,-15.016980532823926,13.304686600863562,13.384729180332174,-15.325128356110614,-14.220976332738882,1.9459101490553132,6.0,5.0,-0.2,-0.009434270835,0.0,0.3469387755102041,0.3265306122448979,49,-0.0997130559540889,4,0.2857142857142857,5,0.7083333333333335,0,0.0,0
0.2,0,1,0,82.87499077207258,90.84405013279525,-23.0,70.0,,,,,,,,15.0,85.0,0.3,0.06583626883,2.1999999999999997,0.4375,0.1666666666666666,48,-0.0181132075471698,0,0.0,0,0.0,0,0.0,0
0.8,1,1,0,349.563220600824,7.434656585704488,-96.0,580.0,17.92063020984238,17.792384554456177,17.116887641176632,16.257857680289998,16.906553056777135,16.176364653421913,3.218875824868201,6.0,5.0,0.3,0.10422575289,1.9,0.6296296296296297,0.2222222222222222,27,0.5753205128205128,20,0.45,6,0.9855072463768116,0,0.0,0
0.8,0,1,1,-1.3101796965672747,-74.13279328752901,-33.0,309.0,17.80310476878377,17.49812042422185,16.159717421572395,16.612791953770035,17.115044322750297,15.919644834185693,3.4011973816621555,5.0,6.0,-0.5,-0.12130199298,-1.7,0.5294117647058824,0.4705882352941176,17,0.4478021978021978,17,0.7368421052631579,5,1.3793103448275863,0,0.0,0
0.8,1,1,0,117.20065272086686,47.68075351820676,-20.0,102.0,-12.206077645517674,-12.206077645517674,-12.206077645517674,0.0,0.0,-12.206077645517674,0.0,5.0,7.0,0.3,0.08866280282,1.2,0.35,0.25,40,0.0,-1,0.0,0,0.5,0,0.0,0
0.2,0,0,1,468.0104614383895,55.12926508870214,-62.0,527.0,18.589368117918244,18.296533762531304,17.374423714087936,17.905261267919556,16.973574285943688,16.65458907995242,3.367295829986474,82.0,12.0,0.3,0.05233365056,1.1,,,0,0.1432457786116322,10,0.4,6,1.1666666666666667,1,0.0519792083166733,1
0.2,0,0,0,-34.08795758864085,15.279018066388971,,,,,,,,,,256.0,1180.0,0.1,0.0040426499999999,1.4,,,0,0.0138888888888888,0,0.0,0,0.0,0,0.0,0
0.2,0,0,1,422.43397074409063,-30.765975975974243,-45.0,703.0,20.723140830133385,19.69170453833335,19.987524260841074,19.453509295634458,19.295420052837994,18.31532023940565,5.666426688112432,15.0,13.0,0.0,-0.07683781878,0.3,,,0,0.1013287448618678,21,0.7142857142857143,6,1.618556701030928,3,0.0144418423106947,0
0.8,1,1,0,-203.59517624107184,-31.123202083404976,15.0,-199.0,-17.425076232422082,-17.204972717134822,-17.0926553286923,14.946912992035967,-16.42189717909072,14.914123179965662,-3.044522437723423,4.0,4.0,-0.3999999999999999,-0.1312323330099999,-1.7,0.1851851851851851,0.1851851851851851,27,-0.3061224489795919,-17,-0.45,-5,-0.6521739130434783,0,0.0,0
0.8,0,1,1,99.78316466312071,-43.62474939996673,-45.0,362.0,17.944256563006768,17.681489645833423,16.518548284244613,16.67628190330875,17.206657637442962,16.11308320963728,3.7612001156935624,3.0,3.0,-0.0999999999999999,-0.014048007395,-0.7,0.6666666666666666,0.2222222222222222,9,0.4878706199460917,18,0.7368421052631579,5,1.3793103448275863,0,0.0,0
0.2,0,1,1,-109.15296648325943,-11.22908560116116,10.0,-120.0,-17.99297002689688,-17.450461670052654,16.188088209258524,-17.79191584107462,-16.933460508490302,-14.403297222866392,-3.1780538303479458,12.0,4.0,0.0,0.0060403428899999,0.3,0.4716981132075472,0.0943396226415094,53,-0.048928238583411,-2,0.0999999999999999,0,-0.0555555555555555,-1,-0.0519792083166733,-1
0.2,0,0,1,411.0975778796742,24.232490932130077,-68.0,654.0,19.163451079743577,18.586830582215647,18.275076781660953,17.651192351722315,18.164497351479852,16.97675731236872,4.219507705176107,15.0,4.0,0.3,0.0274070859,2.0,0.0,0.0,1,0.0996763754045307,14,0.7857142857142857,6,1.5084745762711864,1,0.0069172238874798,0
0.2,0,0,1,44.07400869889511,-51.95123017853075,10.0,-49.0,-17.849308638025292,-15.201805169084134,-16.91108821173685,-14.751604309291396,-17.27576273382958,15.607270193858982,-3.6635616461296463,88.0,21.0,-0.3999999999999999,-0.14654701479,-1.2999999999999998,,,0,-0.0223085780080598,5,-0.1666666666666666,0,-0.0919540229885056,-1,-0.0119171756293758,0
0.2,0,1,1,-76.42964810647982,-46.89192651184567,19.0,-68.0,,,,,,,,20.0,20.0,-0.3,-0.12965195364,-1.8,0.3571428571428571,0.2142857142857142,28,0.0755472945064023,0,0.0,0,0.0,0,0.0,0
0.8,0,1,1,-120.98426660936002,-10.37441450496476,-6.0,53.0,13.864301674514206,-15.607270193858982,-16.351189612333616,15.60309482314585,15.856731016694036,-13.815511557963774,2.8903717578961645,3.0,3.0,-0.1999999999999999,-0.05786802,-1.7,0.2545454545454545,0.2,55,0.0377777777777778,-1,0.2868421052631578,0,1.0604697651174413,0,0.0,0
0.3,1,0,0,309.7511441165186,78.13163174643864,,,,,,,,,,49.0,724.0,0.3999999999999999,0.1146534765,4.6,1.0,0.0,1,0.3890109890109889,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,179.54564308324302,40.20866308112841,,,,,,,,,,723.0,724.0,0.6,0.11793221352,2.2,0.0,0.0,1,0.4166666666666667,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,-39.13537638870298,-4.546559591728283,,,,,,,,,,724.0,723.0,-0.0999999999999999,-0.0183191296649999,-0.5,0.0,0.5,2,-0.039426523297491,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,139.3530975665792,35.262993869535876,,,,,,,,,,723.0,724.0,0.4999999999999999,0.08669887167,2.0,1.0,0.0,2,0.2994186046511627,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,-490.63004363486743,-22.031190253673913,,,,,,,,,,99.0,107.0,-0.5,-0.114814944335,-5.3,,,0,-0.25,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,187.8048546545524,-22.23242443985623,,,,,,,,,,49.0,723.0,0.3,0.0043563880799999,-0.675,1.0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0
0.3,0,0,0,10.554689554534662,-16.36174328858533,,,,,,,,,,723.0,723.0,-0.1,-0.030381307335,1.8,0.0,0.5,4,-0.0312292358803986,0,0.0,0,0.0,0,0.0,0
0.2,1,0,0,-368.5260831514481,-73.36964095419876,74.0,-490.0,-17.89896269586915,-17.767715372237546,-17.105776416163096,-16.166885910365842,-16.906553056777135,-16.128046080821385,-3.1780538303479458,20.0,2.0,-0.6,-0.3277863623900001,-3.0,0.1,0.1,10,-0.2229850171026641,-17,-0.45,-5,-0.818840579710145,0,0.0,0
0.3,1,0,0,-123.0346974892359,-40.70438369880662,,,,,,,,,,1.0,1.0,-0.2444444444444444,-0.069512178,-2.5444444444444443,0.0,0.0,1,-0.1262626262626262,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,173.04414969252753,-33.50612210551026,,,,,,,,,,1.0,1.0,0.1,0.01340731467,0.5,1.0,0.0,1,0.1090387374461979,0,0.0,0,0.0,0,0.0,0
0.3,0,0,0,461.7471014497578,-0.8667001824537692,,,,,,,,,,1.0,1.0,0.3,0.06751030863,5.2,,,0,0.2722222222222222,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,73.02941984395852,27.761451053555906,,,,,,,,,,1.0,1.0,0.2999999999999999,0.06847996467,3.5999999999999996,0.25,0.0,4,0.0362407862407861,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,192.1191656188298,58.46736695219033,,,,,,,,,,1.0,1.0,0.6,0.11523922167,4.2,1.0,0.0,3,0.3571428571428571,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,-198.87974909911145,-56.67027182040238,,,,,,,,,,1.0,1.0,-0.1999999999999999,-0.06966630048,-2.4,,,0,-0.1345029239766082,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,30.470279132227915,-3.856145098775187,,,,,,,,,,724.0,1.0,0.1999999999999999,0.00689182167,0.2999999999999999,,,0,0.0527472527472527,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,-176.30173790679623,21.260673270455527,,,,,,,,,,2.0,1.0,-0.6,-0.079771930635,-2.0,,,0,-0.42,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,-111.7993642970696,-22.715076372508747,,,,,,,,,,1.0,1.0,-0.1999999999999999,-0.04670929233,-2.8,0.0,0.0,1,-0.2666666666666667,0,0.0,0,0.0,0,0.0,0
0.3,0,0,0,-44.538560439837056,-4.928611981174754,,,,,,,,,,1.0,1.0,-0.1999999999999999,-0.044073315,-0.5,0.6666666666666666,0.0,3,-0.0398293029871976,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,130.52406894069236,28.69883868087618,,,,,,,,,,1.0,1.0,0.0,0.026614369665,1.1,1.0,0.0,3,0.0524160524160524,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,-334.94848551964515,-16.652312350533293,,,,,,,,,,1.0,1.0,-0.6000000000000001,-0.1194179981699999,-2.5,0.0,0.0,3,-0.4507936507936507,0,0.0,0,0.0,0,0.0,0
0.2,0,0,1,-44.35572055691205,-8.091872299729403,14.0,-65.0,-18.604459580065495,-17.177620585580428,-17.856805916671252,-17.145032938729745,-17.3808089785954,15.319588176962746,-4.442651256490317,24.0,3.0,-0.0999999999999999,-0.08589028602,-0.4,,,0,-0.0683591868195394,2,-0.2666666666666666,0,-0.1666666666666665,0,0.0,0
0.3,1,0,0,-417.2195992817126,18.37512627568981,,,,,,,,,,1.0,1.0,-0.4,-0.06412133097,-2.9000000000000004,,,0,-0.3,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,57.10493474415284,83.96000209510544,-54.0,133.0,,,,,,,,79.0,220.0,0.5,0.10609657143,3.8,,,0,0.0833333333333333,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,406.0009223836753,-8.97949686159518,-43.0,127.0,,,,,,,,193.0,133.0,0.0,0.0221034962549999,1.9,,,0,0.0817972350230414,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,-55.637046845210534,-47.825115031683026,12.0,-27.0,,,,,,,,79.0,96.0,-0.1999999999999999,-0.0619570771349999,-1.9,0.5,0.0,2,0.1111111111111111,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,-103.72443776013938,76.20368619792612,12.0,-31.0,,,,,,,,106.0,11.0,0.5,0.08254381467,2.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
0.6,1,1,0,-214.7311795320404,-16.044253447328856,-1.0,4.0,,,,,,,,79.0,17.0,0.0,-0.019617538655,-1.5,,,0,-0.3076923076923077,0,0.0,0,0.0,0,0.0,0
0.2,0,1,1,34.72819410178522,30.221908637502334,-14.0,57.0,14.038654909278163,14.038654909278163,10.819798284210286,13.997832948091215,0.0,13.997832948091215,0.6931471805599453,92.0,163.0,0.1,0.0439885242,0.1,0.6666666666666666,0.2222222222222222,18,0.1757938074558682,1,0.0,1,0.3333333333333333,0,0.0,0
0.6,0,1,0,-80.87964019895708,-13.839360248004825,0.0,0.0,,,,,,,,96.0,133.0,0.1999999999999999,0.0044848796699999,1.4,0.4285714285714285,0.2857142857142857,7,-0.0714285714285714,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,60.39612921456592,-24.811990638336734,-6.0,12.0,,,,,,,,96.0,98.0,0.3,0.0251589809699999,-0.1999999999999999,0.4545454545454545,0.1818181818181818,11,0.1944444444444444,0,0.0,0,0.0,0,0.0,0
0.6,0,0,0,200.7535452659463,38.14238492982372,,,,,,,,,,11.0,100.0,0.4,0.05717297315,2.4000000000000004,0.4,0.2,10,0.2154589371980676,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,-243.421150678299,42.8666783372953,,,,,,,,,,2.0,2.0,0.0,0.0,-0.3999999999999999,,,0,0.0178571428571428,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,-95.7021426793308,46.025149659349154,,,,,,,,,,2.0,2.0,-0.3,-0.0423019381499999,-0.8,0.0,1.0,1,-0.1623188405797101,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,-34.45365221545376,-1.7313959870139115,,,,,,,,,,2.0,2.0,0.0,0.00524987163,1.0,,,0,-0.0496894409937888,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,27.83550161075368,-41.28933509089029,,,,,,,,,,2.0,3.0,0.0999999999999999,-0.0131380353299999,-0.7999999999999999,,,0,0.0,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,-260.0276247864624,-7.480331369952637,,,,,,,,,,2.0,2.0,-0.5,-0.07680329817,-3.6,,,0,-0.3974358974358973,0,0.0,0,0.0,0,0.0,0
0.3,0,0,0,-154.95894325399786,2.0058119945986164,,,,,,,,,,2.0,2.0,-0.3,-0.0541411532999999,-1.2999999999999998,0.2,0.0,5,-0.2674418604651163,0,0.0,0,0.0,0,0.0,0
0.3,1,0,0,188.3272458514757,7.078010376839757,,,,,,,,,,2.0,3.0,0.2,0.0352716092999999,2.0,0.0,0.5,2,0.0789473684210526,0,0.0,0,0.0,0,0.0,0
0.3,0,0,0,-115.98471368504693,1.1358235847249034,,,,,,,,,,1.0,1.0,-0.3,-0.05352772167,-2.6,0.2,0.4,5,-0.0769230769230769,0,0.0,0,0.0,0,0.0,0
0.8,0,1,1,346.66509484188873,-23.129204686682215,-84.0,623.0,20.732894334828785,19.721689513512462,20.00623571797147,19.451816871061578,19.300514942964423,18.408608172839553,5.783825182329737,11.0,4.0,0.4,0.0289343626399999,1.8,0.7333333333333333,0.0666666666666666,30,0.4495636404850958,18,0.7142857142857143,5,1.4518900343642611,3,0.014626312538604,0
0.3,1,0,0,210.55575951544756,-8.633797310225873,,,,,,,,,,1.0,1.0,0.1999999999999999,0.02694376467,0.7,1.0,0.0,5,0.2635135135135135,0,0.0,0,0.0,0,0.0,0
0.8,1,0,0,84.49306599637112,18.713512647629617,-1.0,3.0,18.48154064161868,18.039054239970692,17.970479757689084,16.696112580365615,17.022313842084035,16.341239282272525,3.828641396489095,7.0,14.0,0.2,-0.09480166373,0.0,0.7777777777777778,0.0,9,0.0909090909090909,1,0.2142857142857143,0,0.1997126436781608,0,0.0,0
0.2,0,1,0,-236.05615365154517,1.2533911659502337,77.0,-276.0,,,,,,,,486.0,95.0,-0.3,-0.01823281877,-1.1,0.2222222222222222,0.2777777777777778,18,-0.0833333333333333,-1,0.0,-1,-0.6666666666666666,0,0.0,0
0.6,0,1,0,80.15721920884857,93.48445861724667,-54.0,133.0,,,,,,,,3.0,3.0,0.5,0.148513345485,3.7,1.0,0.0,1,0.12,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,77.20660288652311,36.04287920178217,-5.0,4.0,,,,,,,,1193.0,1109.0,0.0,0.0008427537,-0.7000000000000002,0.0,0.0,2,-0.0333333333333333,0,0.0,0,0.0,0,0.0,0
0.8,1,1,0,77.52596828487799,-2.316650620106657,-36.0,270.0,17.077445910607096,16.953176370790878,17.550796408758714,-12.206077645517674,-16.562781536322326,-14.508658238524095,2.70805020110221,10.0,26.0,0.4,0.0318690621,0.9,0.5757575757575758,0.1212121212121212,33,0.2690631808278867,3,0.3,4,0.1736111111111111,0,0.0,0
0.6,0,0,0,-212.78749443695187,-38.258038854793085,,,,,,,,,,4.0,4.0,-0.5,-0.111455675835,-2.1,0.3636363636363636,0.1818181818181818,11,-0.2321924144310823,0,0.0,0,0.0,0,0.0,0
0.6,0,0,0,-3.5245387479594683,39.39307915872769,,,,,,,,,,14.0,261.0,-0.1,-0.01235551319,-0.5999999999999996,0.1666666666666666,0.3333333333333333,6,0.0,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,60.71694311247529,46.29558785830636,-12.0,27.0,,,,,,,,4.0,4.0,0.1999999999999999,0.05053119282,1.7999999999999998,0.3333333333333333,0.3333333333333333,3,-0.1071428571428571,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,255.60791773571623,79.35414066749831,1.0,-4.0,,,,,,,,4.0,4.0,0.1,0.07939917699,1.9,1.0,0.0,1,0.3571428571428571,0,0.0,0,0.0,0,0.0,0
0.8,1,1,0,342.1047914718806,-90.1694211931565,-64.0,660.0,20.981486915645743,19.346327574713296,19.591613697300875,19.893382135106048,20.099691361604012,17.11134746100564,6.259581464064923,26.0,22.0,0.3,0.05014599201,1.4,0.9,0.05,20,0.5280459489184895,30,0.8666666666666667,6,2.047297297297298,8,-0.1006010499487874,-1
0.6,0,1,0,-414.7602791622892,19.803972239016502,43.0,-127.0,,,,,,,,4.0,4.0,-0.0999999999999999,-0.08163653883,-3.0999999999999996,0.0,0.0,1,-0.1131465517241379,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,24.178279930846656,-32.40787805090349,0.0,0.0,,,,,,,,4.0,4.0,-0.1999999999999999,-0.0535760385,-1.1,0.25,0.25,8,0.0,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,63.295662440791375,-80.27313385274806,-12.0,31.0,,,,,,,,4.0,4.0,-0.5,-0.12382908,-1.6,0.5,0.0,2,-0.0909090909090909,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,-100.1957570848772,-16.83474904484615,6.0,-12.0,,,,,,,,4.0,4.0,-0.3,-0.07218272967,0.1999999999999999,0.3333333333333333,0.1666666666666666,12,-0.2162162162162162,0,0.0,0,0.0,0,0.0,0
0.8,1,0,0,-31.247005836989047,-68.33921531120495,18.0,-225.0,18.07678100560673,17.761935009433422,16.521892768743747,17.74389893715404,15.444751293772969,16.454567959008102,2.70805020110221,11.0,7.0,-0.3,-0.27081502309,-1.2,0.4285714285714285,0.0952380952380952,21,-0.1181758744687806,-10,-0.0499999999999999,0,0.1811594202898551,2,0.0677200902934537,0
